session_id,session_title,canceled,description,session_type,start_time,end_time,recorded,skill_level,speakers,room,tracks,sponsored_by,cost
1280,Networking: Journalists of color sponsored by ProPublica,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Mix and mingle, meet friends old and new, and build your professional community in this fun and informal networking session.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is for journalists of color.</p>",Networking,2026-03-06T19:30:00.000Z,2026-03-06T20:30:00.000Z,False,Beginner,[],White River D,['Event'],ProPublica,
1281,Gemini for news,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Level up your reporting with Gemini. This session focuses on key features like Deep Research for multi-step investigations, Custom Gems for scalable tasks, and Canvas for interactive drafting. Plus, discover how Gemini in Pinpoint enhances your research across large document sets.</p>",Hands-on,2026-03-06T19:30:00.000Z,2026-03-06T20:30:00.000Z,False,Intermediate,['00d34c72'],102,['Tools & Tech'],,
1282,Navigating federal campaign finance data,False,"<p class=""mt-4 leading-relaxed text-gray-800"">This class will focus on using the FEC’s web tools to access data. It will feature a hands-on demonstration of accessing reports as soon as they are filed. Participants will learn what is included in the reports, how to interpret entries, and potential pitfalls. The presenter will share a user-friendly spreadsheet template for viewing downloaded report data and walk participants through a simple recipe for creating compelling stories using campaign finance data.  <br/>This session is good for everyone. Laptops will be provided.</p>",Hands-on,2026-03-08T14:15:00.000Z,2026-03-08T15:15:00.000Z,False,Beginner,['cbf255c1'],202,['Elections'],,
1283,Media lawyer Q&A: Student edition,False,,Special,2026-03-07T14:00:00.000Z,2026-03-07T15:00:00.000Z,True,Beginner,"['e00dd2d6', 'ca8d5439', '89b42aff']",White River I,"['Students', 'Public records']",,
1284,The Data Journalism Podcast LIVE! with ProPublica,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Scott Klein and Simon Rogers of the Data Journalism Podcast sit down with the team behind ProPublica’s Meyer Award-winning series, “Life of a Mother.” Reporter Andrea Suozzo and Deputy Data Editor Hannah Fresques go behind-the-scenes on their investigation into preventable deaths after the Supreme Court overturned Roe v. Wade. Plus, we’ll chat about what it’s like to work on the data team at ProPublica — which is currently hiring!</p>",Special,2026-03-07T22:00:00.000Z,2026-03-07T23:00:00.000Z,True,Beginner,"['23455b17', 'd2f244b5', 'b3cabf7a', 'da1ce405']",White River E,['Event'],,
1285,Networking: Students,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Mix and mingle, meet friends old and new, and build your professional community in this fun and informal networking session.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is for journalism students.</p>",Networking,2026-03-05T16:30:00.000Z,2026-03-05T17:30:00.000Z,False,Beginner,['f6163300'],White River B,['Students'],,
1286,Following the money in college sports’ new era,False,"<p class=""mt-4 leading-relaxed text-gray-800"">College sports have changed faster in the past five years than in the previous five decades. Join us as we break down the changes in college athletics and look at what’s coming, all of which makes accurate data critical, especially financial data. We’ll walk through the college finance data, explain new categories available and how to use them (and how not to). We’ll also discuss how journalists can secure information about athlete name, image, and likeness deals obtained via Freedom of Information requests. Panelists will also explore current and emerging financial trends in the industry, highlighting issues that journalists across the country should be monitoring, including the $1B in severance paid to get coaches NOT to coach. We&#39;ll cover rising student fees, challenges to equity, and new athlete revenue-sharing payments. The panelists will also discuss other stories of interest in the future of college sports, including the prospect of Congressional intervention and the possibility that college athletes become employees.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This panel is especially suitable for college students or anyone looking for college sports data and trying to navigate the new rules.</p>",Panel,2026-03-05T14:00:00.000Z,2026-03-05T15:00:00.000Z,True,Beginner,"['32c369ff', '47b40172', 'c07405ee', 'b60a66f6']",White River B,"['Beat reporting', 'Sports', 'Story ideas']",,
1287,Find public records and leaks: The new OCCRP Aleph Pro,False,"<p class=""mt-4 leading-relaxed text-gray-800"">You’ve got a leak, a name, or a suspicious company — what’s your next move? In a world of complex financial secrecy, uncovering the truth demands data power. Join this hands-on workshop to master the all-new OCCRP Aleph Pro, holding over four billion records of leaks, sanctions, corporate registries, and beyond. For years, Aleph has been the backbone of hundreds of investigations, and we have now evolved it to meet the challenges of modern reporting. Bring your laptop and learn to cross-reference targets, generate structured entities from raw text, and map hidden connections into visual networks. You will also learn how to secure access to protected leaks curated for journalists, activists, and researchers. It's time to power your next investigation using Aleph Pro.</p>

<p class=""mt-4 leading-relaxed text-gray-800"">Please <a href=""https://forms.gle/NDwf8ko5j6aqSKe37"" class=""text-indigo-600 hover:underline font-bold"">fill out this form</a> by Wednesday, March 4th, to have an account created and access granted for OCCRP Aleph Pro. Because this will be a highly interactive session where you'll have the opportunity to create your own investigations and visual networks using Aleph Pro, prior account setup is strictly required.</p>

<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for beginners and anyone who wants to learn to use Aleph Pro.</p>",Hands-on,2026-03-07T14:00:00.000Z,2026-03-07T15:00:00.000Z,False,Beginner,"['b666e2c5', 'bae11087']",201,['International'],,
1288,Behind the stories: 2025 Philip Meyer Winners,False,"<p class=""mt-4 leading-relaxed text-gray-800"">A data deep dive into the 2025 Philip Meyer Award winners. Hear from reporters on how they gathered, cleaned, analyzed and visualized the data behind some of the year&#39;s biggest stories.</p>",Panel,2026-03-06T20:45:00.000Z,2026-03-06T21:45:00.000Z,True,Beginner,['bdb973ec'],White River I,['Story ideas'],,
1289,Finding the story: Using DNS search for investigative journalism,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Every online interaction begins with a lookup in the Domain Name System (DNS), the backbone of the Internet. As a result, there are digital footprints left behind in the DNS. With the demise of Whois, investigative reporters are looking for new tools to uncover these footprints. Learn how to use DNSDB Scout, a tool to query DNSDB, a historical passive DNS database, to discover previously unknown online connections and gain new information to advance your  ongoing and breaking news investigations.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Basic knowledge of the Domain Name System (DNS) is helpful, but not required. Attendees will need to bring their own laptop (no tablets) to participate in this class.</p>",Hands-on,2026-03-05T20:45:00.000Z,2026-03-05T21:45:00.000Z,False,Intermediate,['f0829c05'],201,"['Data analysis', 'Story ideas']",,
1290,Deep dive: Navigating nonprofit data,False,"<p class=""mt-4 leading-relaxed text-gray-800"">More than half a million organizations — from your local humane society to some of the largest hospital chains in the nation — file annual public tax returns detailing revenue, expenses, staffing information, and more. In this hands-on session, we’ll use spreadsheets to dig into filing data and answer questions about nonprofit organizations that you can apply to nearly any beat or coverage area. No coding experience is necessary, but we’ll discuss ways to dig further into these datasets using code.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">You must bring your own laptop (no tablets) to participate.</p>",Hands-on,2026-03-07T15:15:00.000Z,2026-03-07T17:30:00.000Z,False,Beginner,"['b3cabf7a', '9dedde8a']",209,"['Beat reporting', 'Public records']",,30
1291,Networking for LGBTQ+ journalists,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Mix and mingle, meet friends old and new, and build your professional community in this fun and informal networking session.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is for anyone who identifies as part of the LGBTQIA+ community or as an ally.</p>",Networking,2026-03-05T20:45:00.000Z,2026-03-05T21:45:00.000Z,False,Beginner,"['2d2656aa', 'b754b942']",White River I,['Event'],,
1292,Mastering NotebookLM for journalists,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Transform your reporting workflow with NotebookLM, your personal AI research assistant. We will cover how to instantly synthesize complex beats, generate inline citations, and explore features like audio overviews, mind maps, and data extraction—all while keeping your materials organized and searchable.</p>",Hands-on,2026-03-07T22:00:00.000Z,2026-03-07T23:00:00.000Z,False,Intermediate,['00d34c72'],209,['AI'],,
1294,Finding the story: Education data,False,"<p class=""mt-4 leading-relaxed text-gray-800"">The issues we cover in education reporting are wide-ranging – from who manages our education institutions, to how students perform, to how colleges are funded. Let’s go over some ways to set yourself up for success as an education data reporter by learning about helpful datasets, how to request and organize information, and how to avoid common pitfalls when working on an education team.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for anyone! You must bring your own laptop (no tablets) to participate.</p>",Hands-on,2026-03-05T15:15:00.000Z,2026-03-05T16:15:00.000Z,False,Beginner,['8d6e999d'],102,['Beat reporting'],,
